Shuffle	sentenceID	pre-context	sentence to be annotated	post-context	# people sentence	character 1	character 2	character 3	character 4	character 5	character 6	character 7	character 8	character 9	character 10
0.379220711573471	24	|Logan shrugged . |	|It already seemed long ago . |	|`` I guess the question is , '' Terah Graesin said , `` did you save Cenaria for yourself , or for all of us ? '' |											
0.060838043794432	41	|One archer was alternately looking at Logan and at a target in the woods . |	|Logan followed his eyes and saw Terah 's hidden archer , aiming at Logan , waiting for Terah 's signal . |	|The other wytch hunter was staring at Terah Graesin 's back . |											
0.229610201957607	9	|She stopped before him . |	|He did n't stand . |	|She pretended not to notice . |											
0.489645757672617	39	|Both wytch hunters had arrows nocked , but not drawn . |	|Both men had obviously taken care to stand where Logan could see them clearly , because none of the other Dogs were clearly visible . |	|One archer was alternately looking at Logan and at a target in the woods . |											
0.470867955922855	34	|It was the hand twitch that captured Logan 's attention . |	|If she had raised her hand , was that the sign for her men to attack ? |	|Logan looked past her into the woods at the edge of the field , but the first thing he saw was n't her men . |											
0.678575172927368	31	|You 've got a question for me ? |	|Have a little respect and just fucking ask . '' |	|Terah 's back stiffened , her chin lifted , and one hand twitched , but then she stopped . |											
0.494849641789435	79	|Terah 's eyes lit , but her voice was steady and her hand did n't move . |	|`` Men say many things in the heat of battle . |	|I am prepared to forgive this indiscretion . '' |											
0.292219035556886	2	|It was barely an hour since they 'd routed the Khalidorans , when the monstrous ferali forged to devour Cenaria 's army had turned instead on its Khalidoran masters . |	|Logan had issued the orders that seemed most pressing , then dismissed everyone to join the revelries that were sweeping the Cenarian camp . |	|Terah Graesin came to him alone . |											
0.048533927714043	74	|`` Our soldiers proclaimed me king . '' |	|Logan said in a neutral tone . |	|Lose your temper , Terah . |											
0.67475177674938	81	|I am prepared to forgive this indiscretion . '' |	|Is this what Kylar saved me for ? |	|No . |											
0.533346591213361	87	|Late that night , a band of Khalidorans attacked the Cenarian camp , killing dozens of drunken revelers before fleeing into the darkness . |	|In the morning , Terah Graesin sent Logan Gyre and a thousand of his men to hunt them down . |	|2 The sentry was a seasoned sa ' ceurai , a sword lord who 'd killed sixteen men and bound their forelocks into his fiery red hair . |											
0.91527733845529	86	|Logan stood slowly so as not to alarm either side 's archers , then , slowly , he knelt and touched Terah Graesin 's feet in submission . |	|Late that night , a band of Khalidorans attacked the Cenarian camp , killing dozens of drunken revelers before fleeing into the darkness . |	|In the morning , Terah Graesin sent Logan Gyre and a thousand of his men to hunt them down . |											
0.168514628542881	8	|She wore high shoes , but even those could n't keep her entirely free of the thick mud . |	|She stopped before him . |	|He did n't stand . |											
0.692492183016489	77	|Order the attack . |	|Order your own death . |	|Terah 's eyes lit , but her voice was steady and her hand did n't move . |											
0.245780775788355	21	|Something else had stopped the Godking , not Logan . |	|`` You commanded it to destroy our enemies , and it did . |	|You saved Cenaria . '' |											
0.92053804323765	48	|Terah thought Logan did n't know about her men in the woods . |	|She thought Logan did n't know that she had the stronger hand . |	|`` You swore fealty to me this morning under less than ideal circumstances , '' Terah said . |											
0.992391677335974	26	|`` I guess the question is , '' Terah Graesin said , `` did you save Cenaria for yourself , or for all of us ? '' |	|Logan spat at her feet . |	|`` Do n't give me that horseshit , Terah . |											
0.713895953344993	33	|Terah 's back stiffened , her chin lifted , and one hand twitched , but then she stopped . |	|It was the hand twitch that captured Logan 's attention . |	|If she had raised her hand , was that the sign for her men to attack ? |											
0.795607311274968	67	|But his father Regnus Gyre had lived by his oaths , through a miserable marriage and miserable service to a petty , wicked king . |	|He gritted his teeth all day and slept well every night . |	|Logan did n't know if he was as much of a man as his father . |											
0.152320640597832	20	|He 'd stabbed the ferali , and then the Godking had left it , but other men had given it more grievous wounds than he had . |	|Something else had stopped the Godking , not Logan . |	|`` You commanded it to destroy our enemies , and it did . |											
0.629767978834117	40	|Both men had obviously taken care to stand where Logan could see them clearly , because none of the other Dogs were clearly visible . |	|One archer was alternately looking at Logan and at a target in the woods . |	|Logan followed his eyes and saw Terah 's hidden archer , aiming at Logan , waiting for Terah 's signal . |											
0.706778599316381	3	|Logan had issued the orders that seemed most pressing , then dismissed everyone to join the revelries that were sweeping the Cenarian camp . |	|Terah Graesin came to him alone . |	|He was sitting on a low rock , heedless of the mud . |											
0.898731538673902	15	|Terah had come to him alone as a show of vulnerability or fearlessness . |	|`` You were a hero today , '' Terah said . |	|`` You stopped the Godking 's beast . |											
0.801409489737574	50	|`` You swore fealty to me this morning under less than ideal circumstances , '' Terah said . |	|`` Do you intend to keep your troth , or do you intend to make yourself king ? '' |	|She could n't ask the question straight , could she ? |											
0.11027310107634	46	|He looked at Terah . |	|She was slim , pretty , with imperious green eyes that reminded Logan of his mother 's . |	|Terah thought Logan did n't know about her men in the woods . |											
0.371951070474765	76	|Lose your temper , Terah . |	|Order the attack . |	|Order your own death . |											
0.802076449942713	14	|If Logan had n't been so bone-weary , he would have been amused . |	|Terah had come to him alone as a show of vulnerability or fearlessness . |	|`` You were a hero today , '' Terah said . |											
0.367045603007388	49	|She thought Logan did n't know that she had the stronger hand . |	|`` You swore fealty to me this morning under less than ideal circumstances , '' Terah said . |	|`` Do you intend to keep your troth , or do you intend to make yourself king ? '' |											
0.524831312685638	63	|That was what rallied the Holers around him . |	|That was what had saved his life when he was feverish and barely conscious . |	|That was what had made Lilly -- the woman the Khalidorans crafted into the ferali -- turn on the Khalidorans . |											
0.026369072834115	37	|He saw his own . |	|Agon 's Dogs -- including two of the astoundingly talented archers Agon had armed with Ymmuri bows and made wytch hunters -- had stealthily circled behind Terah 's bodyguards . |	|Both wytch hunters had arrows nocked , but not drawn . |											
