Shuffle	sentenceID	pre-context	sentence to be annotated	post-context	# people sentence	character 1	character 2	character 3	character 4	character 5	character 6	character 7	character 8	character 9	character 10
0.799686762588114	5	|One bolt struck the bronze plaque sealing the tomb of the forvalaka , obliterating half the spell of confinement . |	|It rained stones . |	|Statues bled . |	0										
0.8472627338614	179	|Two of attempted murder by poisoning . |	|The magistrates decreed the punishment of slaves . '' |	|He was having fun . |	0										
0.080290210582334	256	|At their head rode a dark figure on the biggest black stallion I 've ever seen . |	|The rider was small , effeminately slim , and clad in worn black leather . |	|He wore a black morion which concealed his head entirely . |	1	DEFAULT									
0.824958101583568	165	|the old man asked . |	|`` You can get your sons and grandsons out here , Blue . '' |	|Chairs squeaked . |	1	Blue									
0.794953675893203	194	|A dagger slipped past a shield . |	|One of our men went down , I am not much as a fighter , but I stepped into his place . |	|Mercy said something snide that I did not catch . |	2	DEFAULT	DEFAULT								
0.329556445854369	192	|Those who were not guilty obviously feared they would be condemned with those who were . |	|Beryl 's justice is fast , crude , and harsh , and seldom gives a defendant opportunity to clear himself . |	|A dagger slipped past a shield . |	1	Beryl									
0.831156337337604	229	|We took more prisoners than expected . |	|`` Was a bunch of them . '' |	|Mercy 's eyes twinkled . |	1										
0.532693541887028	175	|Mercy grinned evilly . |	|`` He plays the innocent well . |	|It 's murder , Verus . |	1	DEFAULT									
0.809495091404601	23	|The Queen of the Jewel Cities was old and decadent and mad , filled with the stench of degeneracy and moral dryrot . |	|Only a fool would be surprised by anything found creeping its night streets . |	|I had every shutter thrown wide , praying for a breath off the harbor , rotting fish and all . |	0										
0.861606628391955	87	|Closer at hand , the wheeling gulls were as surly and lackadaisical as the day promised to make most men . |	|Another summer in service to the Syndic of Beryl , sweating and grimy , thanklessly shielding him from political rivals and his undisciplined native troops . |	|Another summer busting our butts for Curly 's reward . |	1	Beryl									
0.391048077632453	190	|A wave of dagger-brandishing humanity hit us . |	|They forced us back to the door . |	|Those who were not guilty obviously feared they would be condemned with those who were . |	0										
0.485217340573226	234	|Fate is a fickle bitch . |	|She 'd led us to Mole Tavern at a critical moment . |	|Poking around , our witch man had unearthed a prize , a crowd concealed in a hideout beneath the wine cellar . |	1	DEFAULT									
0.877337133383767	136	|Mercy was our nastiest platoon leader . |	|He thought a dozen men would suffice , but lei Silent and me lag along . |	|I could patch the wounded . |	3	Mercy	Silent	DEFAULT							
0.831405590426434	77	|I 'll see the Captain . '' |	|I patted his shoulder , checked the next room . |	|Curly was it for morning sick call . |	2	DEFAULT	DEFAULT								
0.967437384900131	286	|The troops are beyond control now . |	|Generally , though , they will act against rioters . |	|They see riot suppression as license to loot . |	0										
0.763623003018518	244	|`` Think they 'll try something ? '' |	|They did not . |	|His supreme confidence cowed anyone who had ideas . |	0										
0.785064261860991	49	|His whole face puckered at the first taste . |	|`` Look , Croaker , I. ... '' The smell of the stuff revolted me . |	|`` Drink , friend . |	2	Croaker	DEFAULT								
0.229790705009471	196	|Mercy said something snide that I did not catch . |	|`` That 's your chance at heaven wasted , '' I countered . |	|`` You 're out of the Annals forever . '' |	2	Mercy	DEFAULT								
0.915449687655136	2	|We must blame ourselves for misinterpreting them . |	|One-Eye 's handicap in no way impairs his marvelous hindsight . |	|Lightning from a clear sky smote the Necropolitan Hill . |	1	One-Eye									
0.172626527390868	119	|`` Yo ! '' |	|I hollered . |	|`` Fire ! |	1	DEFAULT									
0.824705089899824	162	|Mercy thundered . |	|He could get a big roar out of his small body . |	|`` How may we help you , honored sirs ? '' |	1	Mercy									
0.858177755908284	185	|In Beryl only criminals are buried uncremated , or not buried al all . |	|An uproar rose in the kitchen . |	|Somebody was trying to get out the back door . |	0										
0.805963726153863	181	|He was having fun . |	|Mercy was n't one of my favorite people . |	|He never slopped being the boy who pulled wings off flies . |	2	Mercy	DEFAULT								
0.551948433724327	176	|`` He plays the innocent well . |	|It 's murder , Verus . |	|Two charges of murder by poisoning . |	1	Verus									
0.918083899392115	237	|Among them were some of the best known Blues . |	|Mercy chattered , wondering aloud how large a reward our informant deserved . |	|No such informant existed . |	1	Mercy									
0.879775352380692	134	|His voice had a hard edge . |	|The Black Company does not suffer malicious attacks upon its men . |	|Mercy was our nastiest platoon leader . |	0										
0.093318585960995	300	|We could ill afford the loss of one . |	|In the Groan the streets were carpet led with corpses . |	|The rats grew fat . |	0										
0.389203310311174	122	|Riots in the Groan ! |	|Dancing at the Gate of Dawn ! '' |	|Dancing was an old time general who nearly destroyed Beryl . |	1	Dancing									
0.843890780672132	203	|Spectators gathered outside . |	|Soon some adventurer would hit us from behind . |	|A dagger nicked Mercy . |	0										
0.383808127769856	241	|Our enemies would scurry around looking for phantom spies . |	|`` Move them out , '' Mercy ordered . |	|Still grinning , he eyed the sullen crowd . |	1	Mercy									
0.941062088819031	142	|He just grinned . |	|Silent he is and silent he stays . |	|The place was called Mole Tavern . |	1	DEFAULT									
0.646818475339751	183	|He never slopped being the boy who pulled wings off flies . |	|The punishment of slaves meant being left up for scavenger birds after public crucifixion . |	|In Beryl only criminals are buried uncremated , or not buried al all . |	0										
